tag,step,wall_time,value
action/steer_mean,8926,1786569317.266043,-0.02388666570186615
action/steer_mean,9280,1786569371.309005,-0.03187312185764313
action/steer_mean,9469,1786569394.693310,0.04279569536447525
action/steer_mean,9553,1786569405.805402,-0.10955144464969635
action/steer_mean,10366,1786569497.348469,-0.022656762972474098
action/steer_mean,10484,1786569510.055357,-0.05656369403004646
action/steer_mean,10906,1786569564.480282,-0.07004135102033615
action/steer_mean,11348,1786569621.423479,-0.004058239050209522
action/steer_mean,11686,1786569664.834599,-0.007068679202347994
action/steer_mean,12346,1786569756.926063,-0.014671750366687775
action/steer_mean,13002,1786569859.302556,-0.011215835809707642
action/steer_mean,13762,1786569996.980636,0.043171476572752
action/steer_mean,14054,1786570031.657706,0.0018840881530195475
action/steer_mean,14437,1786570080.360077,0.022130655124783516
action/steer_mean,14901,1786570138.467768,0.011305224150419235
action/steer_mean,15338,1786570201.325825,0.0702306404709816
action/steer_mean,15883,1786570267.652811,0.0032097238581627607
action/steer_mean,16552,1786570343.352780,0.007994111627340317
action/steer_mean,16699,1786570365.984816,0.061344392597675323
action/steer_mean,16715,1786570370.077523,0.45719295740127563
action/steer_mean,17716,1786570485.771278,0.13034163415431976
action/steer_mean,17866,1786570503.878850,-0.0411202609539032
action/steer_mean,18230,1786570558.464846,-0.0038803371135145426
action/steer_mean,18490,1786570593.604799,0.04060216248035431
action/steer_mean,19082,1786570661.066015,0.08444207161664963
action/steer_mean,20000,1786570788.967396,0.023922810330986977
action/steer_min,132,1786568196.499115,-0.9906090497970581
action/steer_min,223,1786568210.882895,-0.9771450757980347
action/steer_min,322,1786568221.712522,-0.9662566781044006
action/steer_min,418,1786568232.672450,-0.9989080429077148
action/steer_min,499,1786568245.131314,-0.922885537147522
action/steer_min,732,1786568269.000209,-0.9798725843429565
action/steer_min,766,1786568272.664241,-0.9391469955444336
action/steer_min,818,1786568280.491962,-0.9992653131484985
action/steer_min,934,1786568292.938746,-0.9818800091743469
action/steer_min,981,1786568299.523852,-0.9815040230751038
action/steer_min,1064,1786568307.438628,-0.9998525977134705
action/steer_min,1114,1786568313.759746,-0.9615358710289001
action/steer_min,1152,1786568323.223808,-0.9890103936195374
action/steer_min,1251,1786568341.956534,-0.9981934428215027
action/steer_min,1466,1786568367.413815,-0.9843795895576477
action/steer_min,1575,1786568388.210948,-0.982019305229187
action/steer_min,1654,1786568403.774090,-0.9820001721382141
action/steer_min,1765,1786568427.703558,-0.9899529218673706
action/steer_min,1807,1786568432.913675,-0.9219460487365723
action/steer_min,1939,1786568454.672140,-0.9516609311103821
action/steer_min,1964,1786568457.988482,-0.9929218292236328
action/steer_min,2038,1786568468.681214,-0.9846088290214539
action/steer_min,2091,1786568475.073126,-0.9786999821662903
action/steer_min,2152,1786568485.553476,-0.9670101404190063
action/steer_min,2210,1786568495.188026,-0.9764531254768372
action/steer_min,2251,1786568501.231201,-0.9552873373031616
action/steer_min,3157,1786568620.311969,-0.9889630079269409
action/steer_min,3836,1786568696.447073,-0.9807780981063843
action/steer_min,4004,1786568715.902385,-0.96040940284729
action/steer_min,5204,1786568867.491024,-0.9759993553161621
action/steer_min,6404,1786569026.678049,-0.9776082038879395
action/steer_min,7604,1786569177.873700,-0.9668722748756409
action/steer_min,7726,1786569188.660414,-0.7597520351409912
action/steer_min,8926,1786569317.266060,-0.9510731101036072
action/steer_min,9280,1786569371.309022,-0.9517480134963989
action/steer_min,9469,1786569394.693324,-0.8430235981941223
action/steer_min,9553,1786569405.805445,-0.9141837358474731
action/steer_min,10366,1786569497.348483,-0.8774461150169373
action/steer_min,10484,1786569510.055371,-0.8412433862686157
action/steer_min,10906,1786569564.480299,-0.8619456887245178
action/steer_min,11348,1786569621.423522,-0.8680580854415894
action/steer_min,11686,1786569664.834614,-0.9050226807594299
action/steer_min,12346,1786569756.926085,-0.7942923307418823
action/steer_min,13002,1786569859.302570,-0.8612706661224365
action/steer_min,13762,1786569996.980654,-0.7692254781723022
action/steer_min,14054,1786570031.657720,-0.7954865097999573
action/steer_min,14437,1786570080.360096,-0.8808966875076294
action/steer_min,14901,1786570138.467787,-0.9249317646026611
action/steer_min,15338,1786570201.325843,-0.8463704586029053
action/steer_min,15883,1786570267.652827,-0.7287137508392334
action/steer_min,16552,1786570343.352798,-0.8075846433639526
action/steer_min,16699,1786570365.984834,-0.5799224376678467
action/steer_min,16715,1786570370.077579,0.13353724777698517
action/steer_min,17716,1786570485.771296,-0.7345415353775024
action/steer_min,17866,1786570503.878867,-0.7674647569656372
action/steer_min,18230,1786570558.464866,-0.6995699405670166
action/steer_min,18490,1786570593.604816,-0.9168221950531006
action/steer_min,19082,1786570661.066032,-0.9645437598228455
action/steer_min,20000,1786570788.967414,-0.7250536680221558
action/steer_std,132,1786568196.499108,0.5787630677223206
